class,feature,SoilCover,VegCover,Impervious,MinTemp,MedianTemp,MaxTemp,TreeCover,PopDensity
1,17,58.000000000000000,18.000000000000000,21.000000000000000,20.250000000000000,32.250000000000000,37.500000000000000,0.000000000000000,0.012725759297609
1,699,29.000000000000000,18.000000000000000,50.000000000000000,24.000000000000000,31.500000000000000,37.250000000000000,3.000000000000000,0.070287808775902
1,1597,66.000000000000000,14.000000000000000,19.000000000000000,24.000000000000000,33.000000000000000,42.000000000000000,0.000000000000000,0.085387431085110
1,2171,66.000000000000000,13.000000000000000,21.000000000000000,27.500000000000000,36.750000000000000,42.250000000000000,0.000000000000000,0.012973309494555
1,2827,30.000000000000000,18.000000000000000,51.000000000000000,16.750000000000000,25.250000000000000,32.500000000000000,3.000000000000000,0.017264600843191
1,3505,30.000000000000000,11.000000000000000,57.000000000000000,28.000000000000000,39.750000000000000,46.000000000000000,0.000000000000000,0.001614789594896
1,3974,38.000000000000000,39.000000000000000,22.000000000000000,24.000000000000000,32.750000000000000,38.500000000000000,0.000000000000000,0.732535421848297
1,4244,40.000000000000000,31.000000000000000,26.000000000000000,22.000000000000000,32.500000000000000,39.000000000000000,0.000000000000000,0.003083515213802
1,4826,66.000000000000000,14.000000000000000,18.000000000000000,25.500000000000000,35.750000000000000,44.000000000000000,0.000000000000000,0.003647816134617
1,5648,35.000000000000000,11.000000000000000,51.000000000000000,26.000000000000000,35.000000000000000,41.250000000000000,1.000000000000000,0.023326417431235
1,6089,63.000000000000000,11.000000000000000,25.000000000000000,27.500000000000000,36.250000000000000,42.500000000000000,0.000000000000000,0.008288695476949
1,6683,66.000000000000000,15.000000000000000,17.000000000000000,25.000000000000000,36.000000000000000,42.000000000000000,0.000000000000000,0.001756488112733
1,7008,42.000000000000000,18.000000000000000,37.000000000000000,22.000000000000000,29.250000000000000,33.750000000000000,0.000000000000000,2.825451850891113
1,7495,23.000000000000000,24.000000000000000,52.000000000000000,19.500000000000000,27.250000000000000,33.000000000000000,3.000000000000000,0.016358803957701
1,8024,66.000000000000000,15.000000000000000,17.000000000000000,25.000000000000000,34.750000000000000,43.000000000000000,0.000000000000000,0.004801649600267
1,8658,39.000000000000000,14.000000000000000,47.000000000000000,26.000000000000000,36.750000000000000,41.500000000000000,0.000000000000000,0.001464625471272
1,9223,61.000000000000000,16.000000000000000,20.000000000000000,23.250000000000000,34.500000000000000,40.750000000000000,0.000000000000000,0.002782490570098
1,31,66.000000000000000,16.000000000000000,16.000000000000000,23.250000000000000,34.000000000000000,40.500000000000000,0.000000000000000,0.006443947553635
1,793,62.000000000000000,11.000000000000000,25.000000000000000,26.500000000000000,34.750000000000000,41.250000000000000,0.000000000000000,0.018074899911880
1,1675,66.000000000000000,15.000000000000000,17.000000000000000,25.500000000000000,35.000000000000000,42.250000000000000,0.000000000000000,0.004322065040469
1,2446,66.000000000000000,14.000000000000000,18.000000000000000,23.500000000000000,35.000000000000000,42.750000000000000,0.000000000000000,0.018734719604254
1,3006,66.000000000000000,14.000000000000000,18.000000000000000,24.750000000000000,34.500000000000000,42.500000000000000,0.000000000000000,0.006193359848112
1,3540,46.000000000000000,21.000000000000000,32.000000000000000,17.000000000000000,25.000000000000000,31.750000000000000,0.000000000000000,0.005703694652766
1,3977,51.000000000000000,16.000000000000000,31.000000000000000,25.500000000000000,37.000000000000000,42.250000000000000,0.000000000000000,0.003212404204533
